metric,value
exact_reproducibility.selected_latent_theta[10317],3.140147618221127
exact_reproducibility.selected_latent_theta[10318],3.6507731582701872
exact_reproducibility.selected_latent_theta[10319],0.37386446785860017
exact_reproducibility.selected_latent_theta[10320],3.85135088346897
exact_reproducibility.selected_latent_theta[10321],0.18239461314775238
exact_reproducibility.selected_latent_theta[10322],5.795420237898036
exact_reproducibility.selected_latent_theta[10323],2.936524776375298
exact_reproducibility.selected_latent_theta[10324],4.857123588087766
exact_reproducibility.selected_latent_theta[10325],2.3163945047746273
exact_reproducibility.selected_latent_theta[10326],4.446891959859533
exact_reproducibility.selected_latent_theta[10327],1.1454755295164922
exact_reproducibility.selected_latent_theta[10328],6.15723072891726
exact_reproducibility.selected_latent_theta[10329],2.3894877905005103
exact_reproducibility.selected_latent_theta[10330],3.3890788821103115
exact_reproducibility.selected_latent_theta[10331],0.43106147507496273
exact_reproducibility.selected_latent_theta[10332],4.020617574060339
exact_reproducibility.selected_latent_theta[10333],1.3826851915539105
exact_reproducibility.selected_latent_theta[10334],5.1813979886753
exact_reproducibility.selected_latent_theta[10335],1.7823465461621044
exact_reproducibility.selected_latent_theta[10336],4.255989998243712
exact_reproducibility.selected_latent_theta[10337],1.3471151693939987
exact_reproducibility.selected_latent_theta[10338],5.440738862669386
exact_reproducibility.selected_latent_theta[10339],1.7220413646778077
exact_reproducibility.selected_latent_theta[10340],5.998749091726656
exact_reproducibility.selected_latent_theta[10341],2.7470021241446783
exact_reproducibility.selected_latent_theta[10342],3.2553326851243627
exact_reproducibility.selected_latent_theta[10343],0.7646070780281463
exact_reproducibility.selected_latent_theta[10344],4.990293044250144
exact_reproducibility.selected_latent_theta[10345],1.9841897306094876
exact_reproducibility.selected_latent_theta[10346],4.6044133610295965
exact_reproducibility.selected_latent_theta[10347],0.7881515390694539
exact_reproducibility.selected_latent_theta[10348],3.592203255101483
exact_reproducibility.selected_latent_theta[10349],0.24174264829449083
exact_reproducibility.selected_latent_theta[10350],5.561391544932176
exact_reproducibility.selected_latent_theta[10351],2.9715211473946233
exact_reproducibility.selected_latent_theta[10352],5.761880137458226
exact_reproducibility.selected_latent_theta[10353],2.7803323133951303
exact_reproducibility.selected_latent_theta[10354],3.780684403286422
exact_reproducibility.selected_latent_theta[10355],0.0380178878719158
exact_reproducibility.selected_latent_theta[10356],4.412900203943603
exact_reproducibility.selected_latent_theta[10357],0.9887726134567619
exact_reproducibility.selected_latent_theta[10358],4.786724505923418
exact_reproducibility.selected_latent_theta[10359],2.1723222127510864
exact_reproducibility.selected_latent_theta[10360],3.459859212429461
exact_reproducibility.selected_latent_theta[10361],0.5755160919610118
exact_reproducibility.selected_latent_theta[10362],6.19083674259405
exact_reproducibility.selected_latent_theta[10363],2.5458060878421844
exact_reproducibility.selected_latent_theta[10364],5.251683220703047
exact_reproducibility.selected_latent_theta[10365],1.9263409407237606
exact_reproducibility.selected_latent_theta[10366],4.054543416739291
exact_reproducibility.selected_latent_theta[10367],1.5392622732521346
exact_reproducibility.selected_latent_theta[10368],0.9709989780277903
exact_reproducibility.selected_latent_theta[10369],6.078520961288077
exact_reproducibility.selected_latent_theta[10370],2.9712912000792517
exact_reproducibility.selected_latent_theta[10371],4.151823115366353
exact_reproducibility.selected_latent_theta[10372],1.7286650832337012
exact_reproducibility.selected_latent_theta[10373],3.688459426020222
exact_reproducibility.selected_latent_theta[10374],0.6119573579088675
exact_reproducibility.selected_latent_theta[10375],4.9279451141800275
exact_reproducibility.selected_latent_theta[10376],2.66555302485705
exact_reproducibility.selected_latent_theta[10377],4.632250093935542
exact_reproducibility.selected_latent_theta[10378],1.2297649837334474
exact_reproducibility.selected_latent_theta[10379],5.552655793990228
exact_reproducibility.selected_latent_theta[10380],0.33095438882442857
exact_reproducibility.selected_latent_theta[10381],5.433107532953872
exact_reproducibility.selected_latent_theta[10382],2.061254288863383
exact_reproducibility.selected_latent_theta[10383],3.2364170841393705
exact_reproducibility.selected_latent_theta[10384],2.336646721343595
exact_reproducibility.selected_latent_theta[10385],3.511543803883009
exact_reproducibility.selected_latent_theta[10386],0.04183087266375163
exact_reproducibility.selected_latent_theta[10387],5.143716589516632
exact_reproducibility.selected_latent_theta[10388],1.5421658262424855
exact_reproducibility.selected_latent_theta[10389],5.864789051227551
exact_reproducibility.selected_latent_theta[10390],2.364348444465841
exact_reproducibility.selected_latent_theta[10391],4.33077980080776
exact_reproducibility.selected_latent_theta[10392],0.49406437112418516
exact_reproducibility.selected_latent_theta[10393],4.811318756978408
exact_reproducibility.selected_latent_theta[10394],1.8316767991822926
exact_reproducibility.selected_latent_theta[10395],3.7927390355130974
exact_reproducibility.selected_latent_theta[10396],2.8900214896581753
exact_reproducibility.selected_latent_theta[10397],4.07182129848956
exact_reproducibility.selected_latent_theta[10398],1.0615474745818392
exact_reproducibility.selected_latent_theta[10399],6.170336227865325
exact_reproducibility.selected_latent_theta[10400],3.044122518138844
exact_reproducibility.selected_latent_theta[10401],4.224774088421485
exact_reproducibility.selected_latent_theta[10402],0.847432443831371
exact_reproducibility.selected_latent_theta[10403],5.955074456594224
exact_reproducibility.selected_latent_theta[10404],0.7338278902142863
exact_reproducibility.selected_latent_theta[10405],5.049935535547878
exact_reproducibility.selected_latent_theta[10406],1.654234245656272
exact_reproducibility.selected_latent_theta[10407],3.6141482434383323
exact_reproducibility.selected_latent_theta[10408],1.3516297579933063
exact_reproducibility.selected_latent_theta[10409],5.674640223245627
exact_reproducibility.selected_latent_theta[10410],2.5911158206601397
exact_reproducibility.selected_latent_theta[10411],4.5579329192412
exact_reproducibility.selected_latent_theta[10412],2.1340792403034943
exact_reproducibility.selected_latent_theta[10413],3.3093620650820497
exact_reproducibility.selected_latent_theta[10414],0.20738209658244913
exact_reproducibility.selected_latent_theta[10415],5.309655036147568
exact_reproducibility.selected_latent_theta[10416],0.11626184482964409
exact_reproducibility.selected_latent_theta[10417],5.218027772098522
exact_reproducibility.selected_latent_theta[10418],2.214776142224798
exact_reproducibility.selected_latent_theta[10419],3.389553382515158
exact_reproducibility.selected_latent_theta[10420],2.4879149786622605
exact_reproducibility.selected_latent_theta[10421],4.454226305501612
exact_reproducibility.selected_latent_theta[10422],1.4693345081828932
exact_reproducibility.selected_latent_theta[10423],5.79183807817242
exact_reproducibility.selected_latent_theta[10424],1.9552489509841364
exact_reproducibility.selected_latent_theta[10425],3.916191532319402
exact_reproducibility.selected_latent_theta[10426],0.4212392324305596
exact_reproducibility.selected_latent_theta[10427],4.738373776035729
exact_reproducibility.selected_latent_theta[10428],1.1359846787787495
exact_reproducibility.selected_latent_theta[10429],6.244653402559667
exact_reproducibility.selected_latent_theta[10430],2.7681567153983164
exact_reproducibility.selected_latent_theta[10431],3.9498368692341623
exact_reproducibility.selected_latent_theta[10432],2.6545264144230365
exact_reproducibility.selected_latent_theta[10433],5.346564201813896
exact_reproducibility.selected_latent_theta[10434],0.27428885389459146
exact_reproducibility.selected_latent_theta[10435],4.684576964942612
exact_reproducibility.selected_latent_theta[10436],0.7935693449942458
exact_reproducibility.selected_latent_theta[10437],3.672756346323922
exact_reproducibility.selected_latent_theta[10438],1.7516515756162316
exact_reproducibility.selected_latent_theta[10439],5.956389725277588
exact_reproducibility.selected_latent_theta[10440],0.5153952147480135
exact_reproducibility.selected_latent_theta[10441],3.9529497716533286
exact_reproducibility.selected_latent_theta[10442],2.8459768415817916
exact_reproducibility.selected_latent_theta[10443],4.860188928114339
exact_reproducibility.selected_latent_theta[10444],2.1733904940492903
exact_reproducibility.selected_latent_theta[10445],5.828772710316672
exact_reproducibility.selected_latent_theta[10446],1.5591063707870207
exact_reproducibility.selected_latent_theta[10447],3.398447175423046
exact_reproducibility.selected_latent_theta[10448],1.305450138975385
exact_reproducibility.selected_latent_theta[10449],3.1601262574059272
exact_reproducibility.selected_latent_theta[10450],2.0182453399737423
exact_reproducibility.selected_latent_theta[10451],5.688962870035641
exact_reproducibility.selected_latent_theta[10452],2.9761963058823113
exact_reproducibility.selected_latent_theta[10453],5.024157467776456
exact_reproducibility.selected_latent_theta[10454],0.7433587663906779
exact_reproducibility.selected_latent_theta[10455],4.21466239865759
exact_reproducibility.selected_latent_theta[10456],1.9121207216059843
exact_reproducibility.selected_latent_theta[10457],6.089245719057286
exact_reproducibility.selected_latent_theta[10458],1.052645442519329
exact_reproducibility.selected_latent_theta[10459],3.9042192916389507
exact_reproducibility.selected_latent_theta[10460],0.0393714557505939
exact_reproducibility.selected_latent_theta[10461],4.428188329852555
exact_reproducibility.selected_latent_theta[10462],2.5174489774204267
exact_reproducibility.selected_latent_theta[10463],5.188015527865226
exact_reproducibility.selected_latent_theta[10464],0.348585617955892
exact_reproducibility.selected_latent_theta[10465],4.608356920037515
exact_reproducibility.selected_latent_theta[10466],2.582525752952197
exact_reproducibility.selected_latent_theta[10467],5.418954537847674
exact_reproducibility.selected_latent_theta[10468],1.6261567047311347
exact_reproducibility.selected_latent_theta[10469],6.0792059346428236
exact_reproducibility.selected_latent_theta[10470],0.9152311364447702
exact_reproducibility.selected_latent_theta[10471],3.5522388610983455
exact_reproducibility.selected_latent_theta[10472],2.9187414973903483
exact_reproducibility.selected_latent_theta[10473],4.788568578530731
exact_reproducibility.selected_latent_theta[10474],0.4387944834486582
exact_reproducibility.selected_latent_theta[10475],4.026871841432823
exact_reproducibility.selected_latent_theta[10476],1.4382145657866656
exact_reproducibility.selected_latent_theta[10477],3.519728654986339
exact_reproducibility.selected_latent_theta[10478],2.296587389808785
exact_reproducibility.selected_latent_theta[10479],5.703652533713381
exact_reproducibility.selected_latent_theta[10480],2.1387532752700977
exact_reproducibility.selected_latent_theta[10481],5.5672986442894326
exact_reproducibility.selected_latent_theta[10482],1.1826363639058333
exact_reproducibility.selected_latent_theta[10483],3.2856306782202456
exact_reproducibility.selected_latent_theta[10484],0.6709779802861213
exact_reproducibility.selected_latent_theta[10485],4.286665494424114
exact_reproducibility.selected_latent_theta[10486],3.0524139164917234
exact_reproducibility.selected_latent_theta[10487],4.949851153785934
exact_reproducibility.selected_latent_theta[10488],1.177757192714483
exact_reproducibility.selected_latent_theta[10489],3.7810188380626872
exact_reproducibility.selected_latent_theta[10490],1.7908427998594598
exact_reproducibility.selected_latent_theta[10491],6.210145950465777
exact_reproducibility.selected_latent_theta[10492],2.4435353340490695
